Regions,Prefecture,Municipalities(Japanese),Municipalities(English),Dish_Name_JP,Dish_Name_EN,Dish_Subtitle,Pronunciation_Guide,Audio_File_URL,Is_Quick_Bite,Is_Vegeterian,Is_Dine_In,Is_Halal,Is_Seasonal_Peak,Season,Main_Description,Dietary_Info,Price_Min,Price_Max,Visual_Cues,History_Summary,Did_You_Know,Key_Ingredients,Cooking_Method,Toppings,Google_Maps_Query,Image 1,Image 2,Image 3
,Nara,田原本町,Tawaramoto Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,天川村,Tenkawa Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,天理市,Tenri City,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,十津川村,Totsukawa Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,奈良市,Nara City,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,野迫川村,Nosegawa Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,東吉野村,Higashiyoshino Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,平群町,Heguri Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,御杖村,Mitsue Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,三宅町,Miyake Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,山添村,Yamazoe Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,大和郡山市,Yamatokoriyama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,大和高田市,Yamatotakada City,,,,,,,,,,,,,,,,,,,,,,,,,
,Nara,吉野町,Yoshino Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,有田川町,Aridagawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,有田市,Arida City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,印南町,Inami Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,岩出市,Iwade City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,海南市,Kainan City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,かつらぎ町,Katsuragi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,上富田町,Kamitonda Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,北山村,Kitayama Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,紀の川市,Kinokawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,紀美野町,Kimino Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,串本町,Kushimoto Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,九度山町,Kudoyama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,高野町,Koya Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,古座川町,Kozagawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,御坊市,Gobo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,白浜町,Shirahama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,新宮市,Shingu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,すさみ町,Susami Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,太地町,Taiji Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,田辺市,Tanabe City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,那智勝浦町,Nachikatsuura Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,橋本市,Hashimoto City,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,日高川町,Hidakagawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,日高町,Hidaka Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,広川町,Hirogawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,みなべ町,Minabe Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,美浜町,Mihama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,湯浅町,Yuasa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,由良町,Yura Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Wakayama,和歌山市,Wakayama City,,,,,,,,,,,,,,,,,,,,,,,,,
Chugoku,Tottori,岩美町,Iwami Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,倉吉市,Kurayoshi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,江府町,Kofu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,琴浦町,Kotoura Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,境港市,Sakaiminato City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,大山町,Daisen Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,智頭町,Chizu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,鳥取市,Tottori City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,南部町,Nanbu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,日南町,Nichinan Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,日吉津村,Hiezu Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,日野町,Hino Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,伯耆町,Hoki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,北栄町,Hokuei Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,三朝町,Misasa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,八頭町,Yazu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,湯梨浜町,Yurihama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,米子市,Yonago City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tottori,若桜町,Wakasa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,海士町,Ama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,飯南町,Iinan Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,出雲市,Izumo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,雲南市,Unnan City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,大田市,Oda City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,邑南町,Onan Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,隠岐の島町,Okinoshima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,奥出雲町,Okuizumo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,川本町,Kawamoto Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,江津市,Gotsu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,知夫村,Chibu Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,津和野町,Tsuwano Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,西ノ島町,Nishinoshima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,浜田市,Hamada City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,益田市,Masuda City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,松江市,Matsue City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,美郷町,Misato Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,安来市,Yasugi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Shimane,吉賀町,Yoshika Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,赤磐市,Akaiwa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,浅口市,Asakuchi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,井原市,Ibara City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,岡山市,Okayama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,鏡野町,Kagamino Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,笠岡市,Kasaoka City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,吉備中央町,Kibichuo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,久米南町,Kumenan Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,倉敷市,Kurashiki City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,里庄町,Satosho Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,勝央町,Shoo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,新庄村,Shinjo Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,瀬戸内市,Setouchi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,総社市,Soja City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,高梁市,Takahashi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,玉野市,Tamano City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,津山市,Tsuyama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,奈義町,Nagi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,新見市,Niimi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,西粟倉村,Nishiawakura Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,早島町,Hayashima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,備前市,Bizen City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,真庭市,Maniwa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,美咲町,Misaki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,美作市,Mimasaka City,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,矢掛町,Yakage Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Okayama,和気町,Wake Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,安芸太田町,Akiota Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,安芸高田市,Akitakata City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,江田島市,Etajima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,大崎上島町,Osakikamijima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,大竹市,Otake City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,尾道市,Onomichi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,海田町,Kaita Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,北広島町,Kitahiroshima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,熊野町,Kumano Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,呉市,Kure City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,坂町,Saka Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,庄原市,Shobara City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,神石高原町,Jinsekikogen Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,世羅町,Sera Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,竹原市,Takehara City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,廿日市市,Hatsukaichi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,東広島市,Higashihiroshima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,広島市,Hiroshima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,福山市,Fukuyama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,府中市,Fuchu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,府中町,Fuchu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,三原市,Mihara City,,,,,,,,,,,,,,,,,,,,,,,,,
,Hiroshima,三次市,Miyoshi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,阿武町,Abu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,岩国市,Iwakuni City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,宇部市,Ube City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,上関町,Kaminoseki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,下松市,Kudamatsu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,山陽小野田市,Sanyo-Onoda City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,下関市,Shimonoseki City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,周南市,Shunan City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,周防大島町,Suo-Oshima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,田布施町,Tabuse Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,長門市,Nagato City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,萩市,Hagi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,光市,Hikari City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,平生町,Hirao Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,防府市,Hofu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,美祢市,Mine City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,柳井市,Yanai City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,山口市,Yamaguchi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Yamaguchi,和木町,Waki Town,,,,,,,,,,,,,,,,,,,,,,,,,
Shikoku,Tokushima,藍住町,Aizumi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,阿南市,Anan City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,阿波市,Awa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,石井町,Ishii Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,板野町,Itano Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,海陽町,Kaiyo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,勝浦町,Katsuura Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,上板町,Kamiita Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,上勝町,Kamikatsu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,神山町,Kamiyama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,北島町,Kitajima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,小松島市,Komatsushima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,佐那河内村,Sanagochi Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,つるぎ町,Tsurugi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,徳島市,Tokushima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,那賀町,Naka Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,鳴門市,Naruto City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,東みよし町,Higashimiyoshi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,松茂町,Matsushige Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,美波町,Minami Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,美馬市,Mima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,三好市,Miyoshi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,牟岐町,Mugi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Tokushima,吉野川市,Yoshinogawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,綾川町,Ayagawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,宇多津町,Utazu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,観音寺市,Kanonji City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,琴平町,Kotohira Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,坂出市,Sakaide City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,さぬき市,Sanuki City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,小豆島町,Shodoshima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,善通寺市,Zentsuji City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,高松市,Takamatsu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,多度津町,Tadotsu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,土庄町,Tonosho Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,直島町,Naoshima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,東かがわ市,Higashikagawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,丸亀市,Marugame City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,まんのう町,Manno Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,三木町,Miki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kagawa,三豊市,Mitoyo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,愛南町,Ainan Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,伊方町,Ikata Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,今治市,Imabari City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,伊予市,Iyo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,内子町,Uchiko Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,宇和島市,Uwajima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,大洲市,Ozu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,上島町,Kamijima Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,鬼北町,Kihoku Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,久万高原町,Kumakogen Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,西条市,Saijo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,四国中央市,Shikokuchuo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,西予市,Seiyo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,東温市,Toon City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,砥部町,Tobe Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,新居浜市,Niihama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,松前町,Masaki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,松野町,Matsuno Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,松山市,Matsuyama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Ehime,八幡浜市,Yawatahama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,安芸市,Aki City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,いの町,Ino Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,馬路村,Umaji Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,大川村,Okawa Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,大月町,Otsuki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,大豊町,Otoyo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,越知町,Ochi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,香美市,Kami City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,北川村,Kitagawa Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,黒潮町,Kuroshio Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,芸西村,Geisei Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,高知市,Kochi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,香南市,Konan City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,佐川町,Sakawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,四万十市,Shimanto City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,四万十町,Shimanto Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,宿毛市,Sukumo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,須崎市,Susaki City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,田野町,Tano Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,津野町,Tsuno Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,東洋町,Toyo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,土佐市,Tosa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,土佐清水市,Tosashimizu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,土佐町,Tosa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,中土佐町,Nakatosa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,奈半利町,Nahari Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,南国市,Nankoku City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,仁淀川町,Niyodogawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,日高村,Hidaka Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,三原村,Mihara Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,室戸市,Muroto City,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,本山町,Motoyama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,安田町,Yasuda Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Kochi,檮原町,Yusuhara Town,,,,,,,,,,,,,,,,,,,,,,,,,
Kyuushuu,Fukuoka,赤村,Aka Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,朝倉市,Asakura City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,芦屋町,Ashiya Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,飯塚市,Iizuka City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,糸島市,Itoshima City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,糸田町,Itoda Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,うきは市,Ukiha City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,宇美町,Umi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,大川市,Okawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,大木町,Oki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,大任町,Oto Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,大野城市,Onojo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,大牟田市,Omuta City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,岡垣町,Okagaki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,小郡市,Ogori City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,遠賀町,Onga Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,春日市,Kasuga City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,粕屋町,Kasuya Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,嘉麻市,Kama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,川崎町,Kawasaki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,香春町,Kawara Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,苅田町,Kanda Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,北九州市,Kitakyushu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,鞍手町,Kurate Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,久留米市,Kurume City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,桂川町,Keisen Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,上毛町,Koge Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,古賀市,Koga City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,小竹町,Kotake Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,篠栗町,Sasaguri Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,志免町,Shime Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,新宮町,Shingu Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,須恵町,Sue Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,添田町,Soeda Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,田川市,Tagawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,太宰府市,Dazaifu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,大刀洗町,Tachiarai Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,筑後市,Chikugo City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,筑紫野市,Chikushino City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,築上町,Chikujo Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,筑前町,Chikuzen Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,東峰村,Toho Village,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,那珂川市,Nakagawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,中間市,Nakama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,直方市,Nogata City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,久山町,Hisayama Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,広川町,Hirokawa Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,福岡市,Fukuoka City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,福智町,Fukuchi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,福津市,Fukutsu City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,豊前市,Buzen City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,水巻町,Mizumaki Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,みやこ町,Miyako Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,みやま市,Miyama City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,宮若市,Miyawaka City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,宗像市,Munakata City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,柳川市,Yanagawa City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,八女市,Yame City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,行橋市,Yukuhashi City,,,,,,,,,,,,,,,,,,,,,,,,,
,Fukuoka,吉富町,Yoshitomi Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Saga,有田町,Arita Town,,,,,,,,,,,,,,,,,,,,,,,,,
,Saga,伊万里市,Imari City,,,,,,,,,,,,,,,,,,,,,,,,,
,Saga,嬉野市,Ureshino City,,,,,,,,,,,,,,,,,,,,,,,,,
,Saga,大町町,Omachi Town,,,,,,,,,,,,,,,,,,,,,,,,,
